ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(days)	Age(wks)	Expr1011	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	DrugDose	Drug	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	mgMeth_gMouse_day	d2-d4	d3-d5	d2-d4bias	TestNumber	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed
15104	Oral methamphetamine	SUC0004	011047	C57BL/6J	M	2022-08-08T00:00:00Z	2022-05-24T00:00:00Z	Marina	76	10.8571428571429			79.6999969482422	82.4000015258789	71.5999984741211	81.3000030517578	2							Do Not Use, no bodyweights, no sucrose data, FTK;Day 3- Day 5	20	Methamphetamine drinking	mg_L														011047_8/8/2022_Oral methamphetamine	011047_8/8/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine		8.09999847412109	1.09999847412109	0.880434930324554	2	8.09999847412111	1.09999847412111	0.880434908803825	
15114	Oral methamphetamine	SUC0004	011047	C57BL/6J	M	2022-08-10T00:00:00Z	2022-05-24T00:00:00Z	Marina	78	11.1428571428571			71.5999984741211	81.3000030517578	57.7999992370605	76.3000030517578	2							Do Not Use, no bodyweights, no sucrose data, FTK;Do Not Use, Spill Happened Day 5- Day 7	20	Methamphetamine drinking	mg_L														011047_8/10/2022_Oral methamphetamine	011047_8/10/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine		13.7999992370605	5	0.734042525291443	3	13.7999992370606	5	0.734042542398435	
15124	Oral methamphetamine	SUC0004	011047	C57BL/6J	M	2022-08-14T00:00:00Z	2022-05-24T00:00:00Z	Marina	82	11.7142857142857			66.5	76.3000030517578	0	71.4000015258789	2							Do Not Use, no bodyweights, no sucrose data, FTK;Do Not Use, Spill Happened, Day 7- Day 9	40	Methamphetamine drinking	mg_L														011047_8/14/2022_Oral methamphetamine	011047_8/14/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine		66.5	4.90000152587891	0.9313725233078	4	66.5	4.90000152587889	0.931372529115383	
15134	Oral methamphetamine	SUC0004	011047	C57BL/6J	M	2022-08-16T00:00:00Z	2022-05-24T00:00:00Z	Marina	84	12			80.8000030517578	71.4000015258789	77.5	65.1999969482422	2							Do Not Use, no bodyweights, no sucrose data, FTK;Day 9 - Day 11	40	Methamphetamine drinking	mg_L														011047_8/16/2022_Oral methamphetamine	011047_8/16/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine		3.30000305175781	6.20000457763672	0.347368448972702	5	3.3000030517578	6.20000457763671	0.347368463320711	
15145	Oral methamphetamine	SUC0007	011658	DBA/2J	M	2022-09-01T00:00:00Z	2022-05-24T00:00:00Z	Marina	100	14.2857142857143		33	84.3000030517578	75.5999984741211	74.5	71.3000030517578	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													190313.639322917	011658_9/1/2022_Oral methamphetamine	011658_9/1/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00296969789447206	9.80000305175781	4.29999542236328	0.695035755634308	1	9.8000030517578	4.2999954223633	0.695035752645262	0.00296969789447206
15155	Oral methamphetamine	SUC0007	011658	DBA/2J	M	2022-09-03T00:00:00Z	2022-05-24T00:00:00Z	Marina	102	14.5714285714286		33.7999992370605	74.5	86.6999969482422	69.3000030517578	81.3000030517578	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													152747.047757189	011658_9/3/2022_Oral methamphetamine	011658_9/3/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00153846067030101	5.19999694824219	5.39999389648438	0.490566164255142	2	5.1999969482422	5.3999938964844	0.490566173538645	0.00153846067030102
15175	Oral methamphetamine	SUC0007	011658	DBA/2J	M	2022-09-07T00:00:00Z	2022-05-24T00:00:00Z	Marina	106	15.1428571428571		33	84.1999969482422	86.5999984741211	74.0999984741211	80.4000015258789	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													189067.264441288	011658_9/7/2022_Oral methamphetamine	011658_9/7/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00612121119643703	10.0999984741211	6.19999694824219	0.619632005691528	3	10.0999984741211	6.19999694824219	0.619631982243633	0.00612121119643703
15185	Oral methamphetamine	SUC0007	011658	DBA/2J	M	2022-09-09T00:00:00Z	2022-05-24T00:00:00Z	Marina	108	15.4285714285714		32.9000015258789	74.0999984741211	78.5999984741211	70.4000015258789	74.6999969482422	1							Day 12- Day 13	40	Methamphetamine drinking	mg_L													158560.48312385	011658_9/9/2022_Oral methamphetamine	011658_9/9/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00449847632418107	3.69999694824219	3.90000152587891	0.486841797828674	4	3.69999694824219	3.90000152587889	0.48684180146103	0.00449847632418108
15151	Oral methamphetamine	SUC0007	011659	DBA/2J	M	2022-09-01T00:00:00Z	2022-05-24T00:00:00Z	Marina	100	14.2857142857143		23.7000007629395	83	76.1999969482422	76.9000015258789	69.6999969482422	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													269312.235858378	011659_9/1/2022_Oral methamphetamine	011659_9/1/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00257383893576066	6.09999847412109	6.5	0.484126925468445	1	6.09999847412109	6.5	0.48412692165398	0.00257383893576066
15161	Oral methamphetamine	SUC0007	011659	DBA/2J	M	2022-09-03T00:00:00Z	2022-05-24T00:00:00Z	Marina	102	14.5714285714286		24.7000007629395	76.9000015258789	88.5999984741211	72.5999984741211	87.6999969482422	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													226029.950160287	011659_9/3/2022_Oral methamphetamine	011659_9/3/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00174089187001551	4.30000305175781	0.900001525878906	0.826922953128815	2	4.30000305175781	0.900001525878892	0.826922935847121	0.0017408918700155
15181	Oral methamphetamine	SUC0007	011659	DBA/2J	M	2022-09-07T00:00:00Z	2022-05-24T00:00:00Z	Marina	106	15.1428571428571		24.3999996185303	86.8000030517578	85.3000030517578	81.6999969482422	80.8000030517578	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													290637.711863247	011659_9/7/2022_Oral methamphetamine	011659_9/7/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00418033293708947	5.10000610351563	4.5	0.531250298023224	3	5.1000061035156	4.5	0.531250298023033	0.00418033293708944
15191	Oral methamphetamine	SUC0007	011659	DBA/2J	M	2022-09-09T00:00:00Z	2022-05-24T00:00:00Z	Marina	108	15.4285714285714		24.2000007629395	81.5999984741211	80.0999984741211	80	76.8000030517578	1							Day 12- Day 13	40	Methamphetamine drinking	mg_L													269752.057611385	011659_9/9/2022_Oral methamphetamine	011659_9/9/2022_Oral methamphetamine	yes		EM03	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00264462549368408	1.59999847412109	3.29999542236328	0.326530694961548	4	1.59999847412109	3.2999954223633	0.326530707572728	0.00264462549368407
15146	Oral methamphetamine	SUC0007	011660	DBA/2J	M	2022-09-01T00:00:00Z	2022-05-24T00:00:00Z	Marina	100	14.2857142857143		30.2999992370605	89.3000030517578	79.6999969482422	87.9000015258789	66.8000030517578	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													259058.429455104	011660_9/1/2022_Oral methamphetamine	011660_9/1/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.000462046719844975	1.40000152587891	12.8999938964844	0.097902238368988	1	1.40000152587889	12.8999938964844	0.0979022359468364	0.000462046719844971
15156	Oral methamphetamine	SUC0007	011660	DBA/2J	M	2022-09-03T00:00:00Z	2022-05-24T00:00:00Z	Marina	102	14.5714285714286		31.7999992370605	87.9000015258789	83.5999984741211	82.1999969482422	66.8000030517578	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													227213.209313284	011660_9/3/2022_Oral methamphetamine	011660_9/3/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.0017924543127013	5.70000457763672	16.7999954223633	0.253333538770676	2	5.70000457763671	16.7999954223633	0.253333536783854	0.0017924543127013
15176	Oral methamphetamine	SUC0007	011660	DBA/2J	M	2022-09-07T00:00:00Z	2022-05-24T00:00:00Z	Marina	106	15.1428571428571		29.7000007629395	85.5	90.3000030517578	76.3000030517578	82.9000015258789	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													219651.52266142	011660_9/7/2022_Oral methamphetamine	011660_9/7/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00619528398108475	9.19999694824219	7.40000152587891	0.554216742515564	3	9.1999969482422	7.40000152587889	0.554216734572881	0.00619528398108475
15186	Oral methamphetamine	SUC0007	011660	DBA/2J	M	2022-09-09T00:00:00Z	2022-05-24T00:00:00Z	Marina	108	15.4285714285714		29.2999992370605	76.2799987792969	81.6999969482422	72	77.3000030517578	1							Day 12- Day 13	40	Methamphetamine drinking	mg_L													187445.744002039	011660_9/9/2022_Oral methamphetamine	011660_9/9/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00584300189862565	4.27999877929688	4.39999389648438	0.493087828159332	4	4.2799987792969	4.3999938964844	0.493087833039174	0.0058430018986257
15154	Oral methamphetamine	SUC0007	011661	DBA/2J	M	2022-09-01T00:00:00Z	2022-05-24T00:00:00Z	Marina	100	14.2857142857143		28.7999992370605	81.3000030517578	81.5	72.0999984741211	77.9000015258789	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													203532.296380263	011661_9/1/2022_Oral methamphetamine	011661_9/1/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00319444611852556	9.20000457763672	3.59999847412109	0.718750178813934	1	9.2000045776367	3.59999847412109	0.71875018626447	0.00319444611852556
15164	Oral methamphetamine	SUC0007	011661	DBA/2J	M	2022-09-03T00:00:00Z	2022-05-24T00:00:00Z	Marina	102	14.5714285714286		29.5	72.0999984741211	77.9000015258789	67.3000030517578	76.1999969482422	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													164485.765360169	011661_9/3/2022_Oral methamphetamine	011661_9/3/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00162711709232654	4.79999542236328	1.70000457763672	0.738460838794708	2	4.7999954223633	1.7000045776367	0.738460834209738	0.00162711709232654
15184	Oral methamphetamine	SUC0007	011661	DBA/2J	M	2022-09-07T00:00:00Z	2022-05-24T00:00:00Z	Marina	106	15.1428571428571		30.2999992370605	87.1999969482422	90.5	79	88.5	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													227353.134592217	011661_9/7/2022_Oral methamphetamine	011661_9/7/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00541253937604896	8.19999694824219	2	0.803921520709991	3	8.1999969482422	2	0.803921509962347	0.00541253937604898
15194	Oral methamphetamine	SUC0007	011661	DBA/2J	M	2022-09-09T00:00:00Z	2022-05-24T00:00:00Z	Marina	108	15.4285714285714		30.2999992370605	78.3000030517578	87.6999969482422	75	87.4000015258789	1							Day 12- Day 13	40	Methamphetamine drinking	mg_L													193811.886068209	011661_9/9/2022_Oral methamphetamine	011661_9/9/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.0043564397819806	3.30000305175781	0.299995422363281	0.916667878627777	4	3.3000030517578	0.299995422363295	0.916667902911671	0.00435643978198059
15152	Oral methamphetamine	SUC0007	011662	DBA/2J	M	2022-09-01T00:00:00Z	2022-05-24T00:00:00Z	Marina	100	14.2857142857143		22.2000007629395	85.4000015258789	77.4000015258789	75.4000015258789	74.5999984741211	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													290052.249322419	011662_9/1/2022_Oral methamphetamine	011662_9/1/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00450450434969982	10	2.80000305175781	0.781249821186066	1	10	2.80000305175781	0.78124981373553	0.00450450434969981
15162	Oral methamphetamine	SUC0007	011662	DBA/2J	M	2022-09-03T00:00:00Z	2022-05-24T00:00:00Z	Marina	102	14.5714285714286		22.2999992370605	75.4000015258789	74.5999984741211	69.4000015258789	74	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													234652.934212208	011662_9/3/2022_Oral methamphetamine	011662_9/3/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00269058305169291	6	0.599998474121094	0.909091114997864	2	6	0.599998474121094	0.909091119267116	0.00269058305169292
15182	Oral methamphetamine	SUC0007	011662	DBA/2J	M	2022-09-07T00:00:00Z	2022-05-24T00:00:00Z	Marina	106	15.1428571428571		22.2000007629395	85.6999969482422	87.8000030517578	82.6999969482422	84.5	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													319251.774994042	011662_9/7/2022_Oral methamphetamine	011662_9/7/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00270270260981989	3	3.30000305175781	0.476190239191055	3	3	3.3000030517578	0.476190245521064	0.00270270260981988
15192	Oral methamphetamine	SUC0007	011662	DBA/2J	M	2022-09-09T00:00:00Z	2022-05-24T00:00:00Z	Marina	108	15.4285714285714		22	82.5999984741211	84.0999984741211	81.5	81.3000030517578	1							Day 12- Day 13	40	Methamphetamine drinking	mg_L													305995.450106534	011662_9/9/2022_Oral methamphetamine	011662_9/9/2022_Oral methamphetamine	yes		AX28	DBA2	DBA2J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00199999722567472	1.09999847412109	2.79999542236328	0.28205132484436	4	1.09999847412109	2.7999954223633	0.282051332211744	0.00199999722567472
15148	Oral methamphetamine	SUC0008	011663	C57BL/6J	M	2022-09-01T00:00:00Z	2022-05-31T00:00:00Z	Marina	93	13.2857142857143		31.5	83.9000015258789	77.9000015258789	76	74.9000015258789	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													202425.393725198	011663_9/1/2022_Oral methamphetamine	011663_9/1/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00250793699234251	7.90000152587891	3	0.724770665168762	1	7.90000152587891	3	0.724770680730882	0.00250793699234251
15158	Oral methamphetamine	SUC0008	011663	C57BL/6J	M	2022-09-03T00:00:00Z	2022-05-31T00:00:00Z	Marina	95	13.5714285714286		31.1000003814697	76	74.9000015258789	72.3000030517578	74	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													176681.679278779	011663_9/3/2022_Oral methamphetamine	011663_9/3/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.001189709615067	3.69999694824219	0.900001525878906	0.804347455501556	2	3.6999969482422	0.900001525878906	0.804347429473688	0.001189709615067
15178	Oral methamphetamine	SUC0008	011663	C57BL/6J	M	2022-09-07T00:00:00Z	2022-05-31T00:00:00Z	Marina	99	14.1428571428571		31.3999996185303	85.0999984741211	86.8000030517578	75	83.1999969482422	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													203264.333679592	011663_9/7/2022_Oral methamphetamine	011663_9/7/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00643312012536505	10.0999984741211	3.60000610351563	0.737225890159607	3	10.0999984741211	3.6000061035156	0.737225919661947	0.00643312012536504
15188	Oral methamphetamine	SUC0008	011663	C57BL/6J	M	2022-09-09T00:00:00Z	2022-05-31T00:00:00Z	Marina	101	14.4285714285714		31.1000003814697	75.0999984741211	82	70	79.0999984741211	1							Day 12- Day 13	40	Methamphetamine drinking	mg_L													169035.367701547	011663_9/9/2022_Oral methamphetamine	011663_9/9/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00655948348754339	5.09999847412109	2.90000152587891	0.637499809265137	4	5.09999847412109	2.90000152587891	0.637499809265137	0.00655948348754339
15147	Oral methamphetamine	SUC0008	011664	C57BL/6J	M	2022-09-01T00:00:00Z	2022-05-31T00:00:00Z	Marina	93	13.2857142857143		29.6000003814697	82.4000015258789	81.0999984741211	75.5	77.5	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													210175.679565434	011664_9/1/2022_Oral methamphetamine	011664_9/1/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00233108156653892	6.90000152587891	3.59999847412109	0.657142996788025	1	6.90000152587891	3.59999847412109	0.657143002464658	0.00233108156653892
15157	Oral methamphetamine	SUC0008	011664	C57BL/6J	M	2022-09-03T00:00:00Z	2022-05-31T00:00:00Z	Marina	95	13.5714285714286		29.2000007629395	75.5	77.5	72	76.6999969482422	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													186164.378697529	011664_9/3/2022_Oral methamphetamine	011664_9/3/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00119863010566842	3.5	0.800003051757813	0.813952922821045	2	3.5	0.800003051757798	0.813952910700665	0.00119863010566842
15177	Oral methamphetamine	SUC0008	011664	C57BL/6J	M	2022-09-07T00:00:00Z	2022-05-31T00:00:00Z	Marina	99	14.1428571428571		29.2000007629395	86.3000030517578	91.8000030517578	80.1999969482422	86.1999969482422	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													237029.437835133	011664_9/7/2022_Oral methamphetamine	011664_9/7/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00417808626310567	6.10000610351563	5.60000610351563	0.521367490291595	3	6.1000061035156	5.6000061035156	0.52136749907404	0.00417808626310565
15187	Oral methamphetamine	SUC0008	011664	C57BL/6J	M	2022-09-09T00:00:00Z	2022-05-31T00:00:00Z	Marina	101	14.4285714285714		29.2999992370605	80.1999969482422	85.3000030517578	78.3000030517578	81.6999969482422	1							Day 12- Day 13	40	Methamphetamine Drinking	mg_L													214322.877807692	011664_9/9/2022_Oral methamphetamine	011664_9/9/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00259384839038649	1.89999389648438	3.60000610351563	0.345453441143036	4	1.8999938964844	3.6000061035156	0.345453435724437	0.00259384839038654
15149	Oral methamphetamine	SUC0008	011665	C57BL/6J	M	2022-09-01T00:00:00Z	2022-05-31T00:00:00Z	Marina	93	13.2857142857143		30	86.3000030517578	87.6999969482422	82.9000015258789	84	2							Day 4- Day 6	20	Methamphetamine drinking	mg_L													238475.68359375	011665_9/1/2022_Oral methamphetamine	011665_9/1/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00113333384195964	3.40000152587891	3.69999694824219	0.478873550891876	1	3.40000152587889	3.6999969482422	0.478873557265064	0.00113333384195963
15159	Oral methamphetamine	SUC0008	011665	C57BL/6J	M	2022-09-03T00:00:00Z	2022-05-31T00:00:00Z	Marina	95	13.5714285714286		29.8999996185303	82.9000015258789	84	80.6999969482422	83.5999984741211	2							Day 6- Day 8	20	Methamphetamine drinking	mg_L													223746.818411669	011665_9/3/2022_Oral methamphetamine	011665_9/3/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.000735787493546751	2.20000457763672	0.400001525878906	0.846153616905212	2	2.2000045776367	0.400001525878906	0.846153620432644	0.000735787493546745
15179	Oral methamphetamine	SUC0008	011665	C57BL/6J	M	2022-09-07T00:00:00Z	2022-05-31T00:00:00Z	Marina	99	14.1428571428571		29.1000003814697	87.6999969482422	86	81	78.8000030517578	2							Day 10- Day 12	40	Methamphetamine drinking	mg_L													244113.388794137	011665_9/7/2022_Oral methamphetamine	011665_9/7/2022_Oral methamphetamine	yes		AX27	to CLIMB	B6J		OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.00460480883877143	6.69999694824219	7.19999694824219	0.482014387845993	3	6.6999969482422	7.1999969482422	0.48201438059169	0.00460480883877144
